year,state,state_po,office,candidate,party_detailed,writein,candidatevotes,totalvotes,percentvotes
2016,ALASKA,AK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,116454,318608,0.365508713
2016,ALASKA,AK,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,18725,318608,0.05877128
2016,ALASKA,AK,US PRESIDENT,,,TRUE,9201,318608,0.028878748
2016,ALASKA,AK,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,5735,318608,0.018000176
2016,ALASKA,AK,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,3866,318608,0.012134033
2016,ALASKA,AK,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",NO PARTY AFFILIATION,FALSE,1240,318608,0.00389193
2016,ARIZONA,AZ,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1252401,2573165,0.486716165
2016,ARIZONA,AZ,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,1161167,2573165,0.451260218
2016,ARIZONA,AZ,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,106327,2573165,0.041321485
2016,ARIZONA,AZ,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,34345,2573165,0.013347376
2016,ARIZONA,AZ,US PRESIDENT,,INDEPENDENT,TRUE,17473,2573165,0.00679047
2016,ARIZONA,AZ,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,TRUE,1058,2573165,0.000411167
2016,ARIZONA,AZ,US PRESIDENT,,NO PARTY AFFILIATION,TRUE,311,2573165,0.000120863
2016,ARIZONA,AZ,US PRESIDENT,,DEMOCRAT,TRUE,42,2573165,1.63223E-05
2016,ARIZONA,AZ,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,TRUE,29,2573165,1.12702E-05
2016,ARIZONA,AZ,US PRESIDENT,"TITTLE, SHEILA """"SAMM""""",WE THE PEOPLE,TRUE,12,2573165,4.66352E-06
2016,ARKANSAS,AR,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,684872,1130635,0.605741022
2016,ARKANSAS,AR,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,380494,1130635,0.336531241
2016,ARKANSAS,AR,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,29829,1130635,0.02638252
2016,ARKANSAS,AR,US PRESIDENT,"MCMULLIN, EVAN",BETTER FOR AMERICA,FALSE,13255,1130635,0.011723501
2016,ARKANSAS,AR,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,9473,1130635,0.008378478
2016,ARKANSAS,AR,US PRESIDENT,"HEDGES, JIM",PROHIBITION,FALSE,4709,1130635,0.004164916
2016,ARKANSAS,AR,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,4613,1130635,0.004080008
2016,ARKANSAS,AR,US PRESIDENT,"KAHN, LYNN S.",INDEPENDENT,FALSE,3390,1130635,0.002998315
2016,CALIFORNIA,CA,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,8753788,14181595,0.617263996
2016,CALIFORNIA,CA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,4483810,14181595,0.316171065
2016,CALIFORNIA,CA,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,478500,14181595,0.033740916
2016,CALIFORNIA,CA,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,278657,14181595,0.0196492
2016,CALIFORNIA,CA,US PRESIDENT,,,TRUE,120739,14181595,0.008513781
2016,CALIFORNIA,CA,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PEACE & FREEDOM,FALSE,66101,14181595,0.004661041
2016,COLORADO,CO,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,1338870,2780220,0.481569804
2016,COLORADO,CO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1202484,2780220,0.432513974
2016,COLORADO,CO,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,144121,2780220,0.051837984
2016,COLORADO,CO,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,38437,2780220,0.013825165
2016,COLORADO,CO,US PRESIDENT,SCATTERING,UNAFFILIATED,FALSE,31485,2780220,0.011324643
2016,COLORADO,CO,US PRESIDENT,"CASTLE, DARRELL L.",AMERICAN CONSTITUTION PARTY,FALSE,11699,2780220,0.00420794
2016,COLORADO,CO,US PRESIDENT,"KENISTON, CHRIS",VETERANS PARTY OF AMERICA,FALSE,5028,2780220,0.00180849
2016,COLORADO,CO,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,FALSE,1255,2780220,0.000451403
2016,COLORADO,CO,US PRESIDENT,"KOPITKE, KYLE KENLEY",INDEPENDENT AMERICAN,FALSE,1096,2780220,0.000394213
2016,COLORADO,CO,US PRESIDENT,"MALDONADO, JOSEPH ALLEN",INDEPENDENT PEOPLE OF COLORADO,FALSE,872,2780220,0.000313644
2016,COLORADO,CO,US PRESIDENT,"MATUREN, MICHAEL A.",AMERICAN SOLIDARITY PARTY,FALSE,862,2780220,0.000310047
2016,COLORADO,CO,US PRESIDENT,"SILVA, ROD",NUTRITION PARTY,FALSE,751,2780220,0.000270123
2016,COLORADO,CO,US PRESIDENT,"HOEFLING, TOM",AMERICA'S PARTY,FALSE,710,2780220,0.000255375
2016,COLORADO,CO,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,FALSE,531,2780220,0.000190992
2016,COLORADO,CO,US PRESIDENT,"KENNEDY, ALYSON",SOCIALIST WORKERS,FALSE,452,2780220,0.000162577
2016,COLORADO,CO,US PRESIDENT,"KOTLIKOFF, LAURENCE",KOTLIKOFF FOR PRESIDENT,FALSE,392,2780220,0.000140996
2016,COLORADO,CO,US PRESIDENT,"LYTTLE, BRADFORD",NONVIOLENT RESISTANCE/PACIFIST,FALSE,382,2780220,0.000137399
2016,COLORADO,CO,US PRESIDENT,"ATWOOD, FRANK",APPROVAL VOTING PARTY,FALSE,337,2780220,0.000121213
2016,COLORADO,CO,US PRESIDENT,"EMIDIO """"MIMI"""", SOLTYSIK",SOCIALIST PARTY USA,FALSE,271,2780220,9.74743E-05
2016,COLORADO,CO,US PRESIDENT,"HEDGES, JAMES",PROHIBITION,FALSE,185,2780220,6.65415E-05
2016,CONNECTICUT,CT,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,897572,1644920,0.545663011
2016,CONNECTICUT,CT,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,673215,1644920,0.409269144
2016,CONNECTICUT,CT,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,48676,1644920,0.029591713
2016,CONNECTICUT,CT,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,22841,1644920,0.013885782
2016,CONNECTICUT,CT,US PRESIDENT,,,TRUE,2616,1644920,0.001590351
2016,DELAWARE,DE,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,235603,441590,0.533533368
2016,DELAWARE,DE,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,185127,441590,0.419228243
2016,DELAWARE,DE,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,14757,441590,0.033417876
2016,DELAWARE,DE,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,6103,441590,0.013820512
2016,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,282830,312575,0.904838839
2016,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,12723,312575,0.040703831
2016,DISTRICT OF COLUMBIA,DC,US PRESIDENT,,,TRUE,6551,312575,0.02095817
2016,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,4906,312575,0.015695433
2016,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,4258,312575,0.013622331
2016,DISTRICT OF COLUMBIA,DC,US PRESIDENT,BLANK VOTE,,FALSE,1064,312575,0.003403983
2016,DISTRICT OF COLUMBIA,DC,US PRESIDENT,OVER VOTE,,FALSE,243,312575,0.000777413
2016,FLORIDA,FL,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,4617886,9420039,0.490219414
2016,FLORIDA,FL,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,4504975,9420039,0.478233158
2016,FLORIDA,FL,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,207043,9420039,0.021978996
2016,FLORIDA,FL,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,64399,9420039,0.006836384
2016,FLORIDA,FL,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,16475,9420039,0.001748931
2016,FLORIDA,FL,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",REFORM PARTY,FALSE,9108,9420039,0.000966875
2016,FLORIDA,FL,US PRESIDENT,,,TRUE,153,9420039,1.6242E-05
2016,GEORGIA,GA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,2089104,4114732,0.507713261
2016,GEORGIA,GA,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,1877963,4114732,0.456399834
2016,GEORGIA,GA,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,125306,4114732,0.030453016
2016,GEORGIA,GA,US PRESIDENT,,,TRUE,22359,4114732,0.00543389
2016,HAWAII,HI,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,266891,437664,0.609807981
2016,HAWAII,HI,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,128847,437664,0.294397072
2016,HAWAII,HI,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,15954,437664,0.036452621
2016,HAWAII,HI,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,12737,437664,0.029102234
2016,HAWAII,HI,US PRESIDENT,BLANK VOTE,,FALSE,8289,437664,0.018939186
2016,HAWAII,HI,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,4508,437664,0.010300139
2016,HAWAII,HI,US PRESIDENT,OVER VOTE,,FALSE,438,437664,0.001000768
2016,IDAHO,ID,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,409055,690255,0.592614324
2016,IDAHO,ID,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,189765,690255,0.274920138
2016,IDAHO,ID,US PRESIDENT,"MCMULLIN, EVAN",INDEPENDENT,FALSE,60748,690255,0.088008055
2016,IDAHO,ID,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,28331,690255,0.041044252
2016,IDAHO,ID,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,2356,690255,0.003413231
2016,ILLINOIS,IL,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,3090729,5536424,0.558253667
2016,ILLINOIS,IL,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,2146015,5536424,0.387617531
2016,ILLINOIS,IL,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,209596,5536424,0.03785765
2016,ILLINOIS,IL,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,76802,5536424,0.013872131
2016,ILLINOIS,IL,US PRESIDENT,,,TRUE,13282,5536424,0.002399021
2016,INDIANA,IN,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1557286,2734958,0.569400334
2016,INDIANA,IN,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,1033126,2734958,0.377748397
2016,INDIANA,IN,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,133993,2734958,0.048992708
2016,INDIANA,IN,US PRESIDENT,,GREEN,TRUE,7841,2734958,0.002866954
2016,INDIANA,IN,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,TRUE,1937,2734958,0.000708238
2016,INDIANA,IN,US PRESIDENT,,INDEPENDENT,TRUE,718,2734958,0.000262527
2016,INDIANA,IN,US PRESIDENT,"EMIDIO """"MIMI"""", SOLTYSIK",SOCIALIST PARTY USA,TRUE,57,2734958,2.08413E-05
2016,IOWA,IA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,800983,1565580,0.511620613
2016,IOWA,IA,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,653669,1565580,0.417525134
2016,IOWA,IA,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,59186,1565580,0.03780452
2016,IOWA,IA,US PRESIDENT,,,TRUE,17746,1565580,0.011335096
2016,IOWA,IA,US PRESIDENT,"MCMULLIN, EVAN",NOMINATED BY PETITION,FALSE,12366,1565580,0.00789867
2016,IOWA,IA,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,11479,1565580,0.007332107
2016,IOWA,IA,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,5335,1565580,0.003407683
2016,IOWA,IA,US PRESIDENT,"KAHN, LYNN S.",NEW INDEPENDENT PARTY IOWA,FALSE,2247,1565580,0.001435251
2016,IOWA,IA,US PRESIDENT,"VACEK, DAN",LEGAL MARIJUANA NOW,FALSE,2246,1565580,0.001434612
2016,IOWA,IA,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,FALSE,323,1565580,0.000206313
2016,KANSAS,KS,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,671018,1184402,0.566545818
2016,KANSAS,KS,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,427005,1184402,0.360523707
2016,KANSAS,KS,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,55406,1184402,0.046779725
2016,KANSAS,KS,US PRESIDENT,"STEIN, JILL",INDEPENDENT,FALSE,23506,1184402,0.019846302
2016,KANSAS,KS,US PRESIDENT,,,TRUE,7467,1184402,0.006304447
2016,KENTUCKY,KY,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1202971,1924149,0.625196386
2016,KENTUCKY,KY,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,628854,1924149,0.326821883
2016,KENTUCKY,KY,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,53752,1924149,0.027935467
2016,KENTUCKY,KY,US PRESIDENT,"MCMULLIN, EVAN",INDEPENDENT,FALSE,22780,1924149,0.011839
2016,KENTUCKY,KY,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,13913,1924149,0.007230729
2016,KENTUCKY,KY,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,FALSE,1128,1924149,0.000586233
2016,KENTUCKY,KY,US PRESIDENT,,,TRUE,751,1924149,0.000390302
2016,LOUISIANA,LA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1178638,2029032,0.580886847
2016,LOUISIANA,LA,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,780154,2029032,0.384495661
2016,LOUISIANA,LA,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,37978,2029032,0.0187173
2016,LOUISIANA,LA,US PRESIDENT,OTHER,,FALSE,18231,2029032,0.008985073
2016,LOUISIANA,LA,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,14031,2029032,0.00691512
2016,MAINE,ME,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,357735,771892,0.463452141
2016,MAINE,ME,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,335593,771892,0.434766781
2016,MAINE,ME,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,38105,771892,0.049365714
2016,MAINE,ME,US PRESIDENT,BLANK VOTE,,FALSE,23965,771892,0.031047089
2016,MAINE,ME,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,14251,771892,0.018462427
2016,MAINE,ME,US PRESIDENT,,UNENROLLED,FALSE,2243,771892,0.002905847
2016,MARYLAND,MD,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,1677928,2781446,0.603257442
2016,MARYLAND,MD,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,943169,2781446,0.339093047
2016,MARYLAND,MD,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,79605,2781446,0.028620006
2016,MARYLAND,MD,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,35945,2781446,0.012923134
2016,MARYLAND,MD,US PRESIDENT,,,TRUE,33263,2781446,0.011958888
2016,MARYLAND,MD,US PRESIDENT,OTHER,,TRUE,10921,2781446,0.003926375
2016,MARYLAND,MD,US PRESIDENT,,NO PARTY AFFILIATION,TRUE,278,2781446,9.9948E-05
2016,MARYLAND,MD,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,TRUE,259,2781446,9.3117E-05
2016,MARYLAND,MD,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,TRUE,78,2781446,2.8043E-05
2016,MASSACHUSETTS,MA,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,1995196,3378821,0.590500651
2016,MASSACHUSETTS,MA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1090893,3378821,0.322862028
2016,MASSACHUSETTS,MA,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,138018,3378821,0.040847976
2016,MASSACHUSETTS,MA,US PRESIDENT,BLANK VOTE,,FALSE,53775,3378821,0.015915315
2016,MASSACHUSETTS,MA,US PRESIDENT,OTHER,,FALSE,50488,3378821,0.01494249
2016,MASSACHUSETTS,MA,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,47661,3378821,0.014105808
2016,MASSACHUSETTS,MA,US PRESIDENT,,,TRUE,2790,3378821,0.000825732
2016,MICHIGAN,MI,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,2279543,4799284,0.474975642
2016,MICHIGAN,MI,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,2268839,4799284,0.47274531
2016,MICHIGAN,MI,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,172136,4799284,0.035867017
2016,MICHIGAN,MI,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,51463,4799284,0.010723058
2016,MICHIGAN,MI,US PRESIDENT,"CASTLE, DARRELL L.",U.S. TAXPAYERS PARTY,FALSE,16139,4799284,0.003362793
2016,MICHIGAN,MI,US PRESIDENT,,,TRUE,8955,4799284,0.001865903
2016,MICHIGAN,MI,US PRESIDENT,"EMIDIO """"MIMI"""", SOLTYSIK",NATURAL LAW,FALSE,2209,4799284,0.000460277
2016,MINNESOTA,MN,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,1367705,2944782,0.46445034
2016,MINNESOTA,MN,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1322949,2944782,0.449251931
2016,MINNESOTA,MN,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,112972,2944782,0.038363451
2016,MINNESOTA,MN,US PRESIDENT,"MCMULLIN, EVAN",INDEPENDENCE,FALSE,53075,2944782,0.018023405
2016,MINNESOTA,MN,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,36986,2944782,0.012559843
2016,MINNESOTA,MN,US PRESIDENT,,,TRUE,27247,2944782,0.009252637
2016,MINNESOTA,MN,US PRESIDENT,"VACEK, DAN",LEGAL MARIJUANA NOW,FALSE,11291,2944782,0.00383424
2016,MINNESOTA,MN,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,9456,2944782,0.003211104
2016,MINNESOTA,MN,US PRESIDENT,"KENNEDY, ALYSON",SOCIALIST WORKERS,FALSE,1671,2944782,0.000567444
2016,MINNESOTA,MN,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,FALSE,1430,2944782,0.000485605
2016,MISSISSIPPI,MS,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,700714,1209357,0.579410381
2016,MISSISSIPPI,MS,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,485131,1209357,0.401147883
2016,MISSISSIPPI,MS,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,14435,1209357,0.011936095
2016,MISSISSIPPI,MS,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,3987,1209357,0.003296793
2016,MISSISSIPPI,MS,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,3731,1209357,0.003085111
2016,MISSISSIPPI,MS,US PRESIDENT,"HEDGES, JAMES",PROHIBITION,FALSE,715,1209357,0.000591223
2016,MISSISSIPPI,MS,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,FALSE,644,1209357,0.000532514
2016,MISSOURI,MO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1594511,2808605,0.567723478
2016,MISSOURI,MO,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,1071068,2808605,0.381352308
2016,MISSOURI,MO,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,97359,2808605,0.03466454
2016,MISSOURI,MO,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,25419,2808605,0.0090504
2016,MISSOURI,MO,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,13092,2808605,0.004661389
2016,MISSOURI,MO,US PRESIDENT,,,TRUE,7156,2808605,0.002547884
2016,MONTANA,MT,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,279240,494526,0.564661919
2016,MONTANA,MT,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,177709,494526,0.359352188
2016,MONTANA,MT,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,28037,494526,0.056694694
2016,MONTANA,MT,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,7970,494526,0.016116443
2016,MONTANA,MT,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,FALSE,1570,494526,0.003174757
2016,NEBRASKA,NE,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,495961,844227,0.587473511
2016,NEBRASKA,NE,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,284494,844227,0.336987564
2016,NEBRASKA,NE,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,38946,844227,0.046132142
2016,NEBRASKA,NE,US PRESIDENT,,,TRUE,16051,844227,0.019012659
2016,NEBRASKA,NE,US PRESIDENT,"STEIN, JILL",NOMINATED BY PETITION,FALSE,8775,844227,0.010394124
2016,NEVADA,NV,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,539260,1125385,0.479178237
2016,NEVADA,NV,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,512058,1125385,0.455006953
2016,NEVADA,NV,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,37384,1125385,0.033218854
2016,NEVADA,NV,US PRESIDENT,NONE OF THE ABOVE,,FALSE,28863,1125385,0.025647223
2016,NEVADA,NV,US PRESIDENT,"KOPITKE, KYLE KENLEY",INDEPENDENT AMERICAN,FALSE,5268,1125385,0.004681065
2016,NEVADA,NV,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",NO PARTY AFFILIATION,FALSE,2552,1125385,0.002267668
2016,NEW HAMPSHIRE,NH,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,348526,744296,0.468262627
2016,NEW HAMPSHIRE,NH,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,345790,744296,0.46458667
2016,NEW HAMPSHIRE,NH,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,30777,744296,0.041350484
2016,NEW HAMPSHIRE,NH,US PRESIDENT,,,TRUE,9618,744296,0.012922278
2016,NEW HAMPSHIRE,NH,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,6496,744296,0.00872771
2016,NEW HAMPSHIRE,NH,US PRESIDENT,SCATTERING,,TRUE,2411,744296,0.003239303
2016,NEW HAMPSHIRE,NH,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,FALSE,678,744296,0.000910928
2016,NEW JERSEY,NJ,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,2148278,3874046,0.554530844
2016,NEW JERSEY,NJ,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1601933,3874046,0.413503867
2016,NEW JERSEY,NJ,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,72477,3874046,0.018708348
2016,NEW JERSEY,NJ,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,37772,3874046,0.009750013
2016,NEW JERSEY,NJ,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,6161,3874046,0.001590327
2016,NEW JERSEY,NJ,US PRESIDENT,"KENNEDY, ALYSON",SOCIALIST WORKERS,FALSE,2156,3874046,0.000556524
2016,NEW JERSEY,NJ,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,FALSE,1838,3874046,0.000474439
2016,NEW JERSEY,NJ,US PRESIDENT,"MOOREHEAD, MONICA",WORKERS WORLD PARTY,FALSE,1749,3874046,0.000451466
2016,NEW JERSEY,NJ,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,FALSE,1682,3874046,0.000434171
2016,NEW MEXICO,NM,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,385234,798319,0.482556472
2016,NEW MEXICO,NM,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,319667,798319,0.400425143
2016,NEW MEXICO,NM,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,FALSE,74541,798319,0.093372449
2016,NEW MEXICO,NM,US PRESIDENT,"STEIN, JILL",GREEN,FALSE,9879,798319,0.012374752
2016,NEW MEXICO,NM,US PRESIDENT,"MCMULLIN, EVAN",BETTER FOR AMERICA,FALSE,5825,798319,0.007296582
2016,NEW MEXICO,NM,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,1514,798319,0.001896485
2016,NEW MEXICO,NM,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,FALSE,1184,798319,0.001483116
2016,NEW MEXICO,NM,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,FALSE,475,798319,0.000595
2016,NEW YORK,NY,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,FALSE,4379789,7802084,0.561361426
2016,NEW YORK,NY,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,2527142,7802084,0.323906023
2016,NEW YORK,NY,US PRESIDENT,"TRUMP, DONALD J.",CONSERVATIVE,FALSE,292392,7802084,0.037476141
2016,NEW YORK,NY,US PRESIDENT,"CLINTON, HILLARY",WORKING FAMILIES,FALSE,140041,7802084,0.017949179
